movie_id,revnue_id,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend
M325,R325,"$1,022,720 ","$48,173,812 ","$49,196,532 ","$31,662 "
M326,R326,"$162,192,920 ","$253,975,396 ","$416,168,316 ","$59,215,365 "
M327,R327,"$50,065,850 ","$26,280,244 ","$76,346,094 ","$19,007,566 "
M328,R328,"$42,469,946 ","$4,124,315 ","$46,594,261 ","$15,242,781 "
M329,R329,"$1,594,798 ","$1,174,984 ","$2,769,782 ","$104,030 "
M330,R330,"$46,889,293 ","$37,446,410 ","$84,335,703 ","$401,288 "
M331,R331,"$62,575,678 ","$36,262,194 ","$98,837,872 ","$22,635,037 "
M332,R332,"$2,583,301 ","$208,672 ","$2,791,973 ","$1,395,378 "
M333,R333,"$167,500,092 ","$360,348,811 ","$527,848,903 ","$44,076,225 "
M334,R334,"$334,201,140 ","$544,145,300 ","$878,346,440 ","$117,027,503 "
M335,R335,"$952,432 ","$3,061,409 ","$4,013,841 ","$31,006 "
M336,R336,"$1,872,994 ","$40,552,456 ","$42,425,450 ","$86,836 "
M337,R337,"$15,436,808 ","$6,715,329 ","$22,152,137 ","$5,303,775 "
M338,R338,"$128,350,574 ","$100,658,084 ","$229,008,658 ","$46,018,755 "
M339,R339,"$25,584,504 ","$5,607,921 ","$31,192,425 ","$8,724,795 "
M340,R340,"$65,206,105 ","$33,471,711 ","$98,677,816 ","$25,427,560 "
M341,R341,"$54,730,625 ","$22,294,319 ","$77,024,944 ","$14,947,396 "
M342,R342,"$608,581,744 ","$634,223,615 ","$1,242,805,359 ","$182,687,905 "
M343,R343,"$57,027,435 ","$3,250,731 ","$60,278,166 ","$25,888,154 "
M344,R344,"$81,697,192 ","$228,868,970 ","$310,566,162 ","$30,316,510 "
M345,R345,"$46,009,673 ","$29,888,427 ","$75,898,100 ","$16,628,170 "
M346,R346,"$5,879,835 ","$15,460,399 ","$21,340,234 ","$93,824 "
M347,R347,"$9,420,546 ","$14,727,942 ","$24,148,488 ","$3,704,749 "
M348,R348,"$920,057 ","$5,792,846 ","$6,712,903 ","$21,010 "
M349,R349,"$5,599,781 ","$67,390,000 ","$72,989,781 ","$2,371,100 "
M350,R350,"$79,042,440 ","$39,472,287 ","$118,514,727 ","$31,515,110 "
M351,R351,"$4,286,367 ","$2,315,625 ","$6,601,992 ","$1,719,902 "
M352,R352,"$20,537,137 ","$202,186 ","$20,739,323 ","$6,870,740 "
M353,R353,"$107,825,862 ","$119,424,240 ","$227,250,102 ","$20,553,320 "
M354,R354,"$37,151 ","$446,787 ","$483,938 ","$18,630 "
M355,R355,"$64,063,008 ","$338,093,674 ","$402,156,682 ","$21,373,064 "
M356,R356,"$185,903 ","$2,565,941 ","$2,751,844 ","$21,307 "
M357,R357,"$16,029,670 ","$53,668,825 ","$69,698,495 ","$7,355,622 "
M358,R358,"$26,410,477 ","$65,259,171 ","$91,669,648 ","$11,203,815 "
M359,R359,"$55,483,770 ","$144,162,910 ","$199,646,680 ","$18,775,350 "
M360,R360,"$126,643,061 ","$222,258,964 ","$348,902,025 ","$38,527,856 "
M361,R361,"$4,210,454 ","$1,626,657 ","$5,837,111 ","$105,453 "
M362,R362,"$140,218,711 ","$157,500,000 ","$297,718,711 ","$41,607,378 "
M363,R363,"$2,386,254 ","$83,256 ","$2,469,510 ","$74,524 "
M364,R364,"$42,872,467 ","$13,996,210 ","$56,868,677 ","$421,577 "
M365,R365,"$10,576,669 ","$17,462,369 ","$28,039,038 ","$229,292 "
M366,R366,"$130,168,683 ","$472,724,657 ","$602,893,340 ","$44,680,073 "
M367,R367,"$20,810,036 ","$2,427,216 ","$23,237,252 ","$7,572,206 "
M368,R368,"$6,708,137 ","$6,608,490 ","$13,316,627 ","$3,232,790 "
M369,R369,"$417,719,760 ","$890,614,245 ","$1,308,334,005 ","$148,024,610 "
M370,R370,"$11,977,130 ","$4,999,431 ","$16,976,561 ","$4,670,905 "
M371,R371,"$33,800,859 ","$11,184,120 ","$44,984,979 ","$161,558 "
M372,R372,"$67,790,117 ","$6,196,787 ","$73,986,904 ","$11,351,389 "
M373,R373,"$632,542 ","$10,647,342 ","$11,279,884 ","$47,892 "
M374,R374,"$3,591,417 ","$6,561,998 ","$10,153,415 ","$1,767,308 "
M375,R375,"$27,288,872 ","$15,555,644 ","$42,844,516 ","$8,111,264 "
M376,R376,"$248,795 ","$7,455,562 ","$7,704,357 ","$20,249 "
M377,R377,"$55,121,623 ","$63,641,819 ","$118,763,442 ","$16,800,868 "
M378,R378,"$103,144,286 ","$281,025,138 ","$384,169,424 ","$41,039,944 "
M379,R379,"$44,069,456 ","$37,194,033 ","$81,263,489 ","$13,575,173 "
M380,R380,"$152,901,115 ","$230,640,254 ","$383,541,369 ","$53,688,680 "
M381,R381,"$22,105,643 ","$24,738,714 ","$46,844,357 ","$8,004,283 "
M382,R382,"$264,624,300 ","$768,337,687 ","$1,032,961,987 ","$72,434,025 "
M383,R383,"$14,708,696 ","$24,062,566 ","$38,771,262 ","$5,767,278 "
M384,R384,"$22,467,450 ","$59,715,353 ","$82,182,803 ","$8,326,530 "
M385,R385,"$27,740,955 ","$26,363,270 ","$54,104,225 ","$10,542,116 "
M386,R386,"$14,439,985 ","$15,855,043 ","$30,295,028 ","$5,454,284 "
M387,R387,"$43,482,270 ","$177,814,791 ","$221,297,061 ","$7,222,035 "
M388,R388,"$31,445,011 ","$26,452,180 ","$57,897,191 ","$11,603,039 "
M389,R389,"$5,059,608 ","$44,067 ","$5,103,675 ","$2,390,164 "
M390,R390,"$161,197,785 ","$40,985,196 ","$202,182,981 ","$60,200,180 "
M391,R391,"$127,440,871 ","$89,753,934 ","$217,194,805 ","$35,535,250 "
M392,R392,"$486,295,561 ","$538,710,564 ","$1,025,006,125 ","$135,060,273 "
M393,R393,"$44,922,302 ","$12,775,124 ","$57,697,426 ","$26,435,354 "
M394,R394,"$13,985,117 ","$5,735,086 ","$19,720,203 ","$5,988,370 "
M395,R395,"$29,499,394 ","$7,619,964 ","$37,119,358 ","$8,246,267 "
M396,R396,"$1,361,045 ","$5,904,238 ","$7,265,283 ","$98,274 "
M397,R397,"$201,227 ","$21,923,875 ","$22,125,102 ","$12,519 "
M398,R398,"$656,688 ","$17,200,000 ","$17,856,688 ","$357,404 "
M399,R399,"$45,445,109 ","$63,072,626 ","$108,517,735 ","$13,421,036 "
M400,R400,"$26,839,498 ","$14,326,535 ","$41,166,033 ","$6,618,610 "
M401,R401,"$1,333,124 ","$2,226,679 ","$3,559,803 ","$589,014 "
M402,R402,"$102,470,008 ","$207,731,391 ","$310,201,399 ","$40,406,314 "
M403,R403,"$9,496,130 ","$40,990 ","$9,537,120 ","$4,698,715 "
M404,R404,"$213,767,512 ","$179,383,835 ","$393,151,347 ","$84,420,489 "
M405,R405,"$30,564,825 ","$21,381,124 ","$51,945,949 ","$11,371,866 "
M406,R406,"$80,101,125 ","$329,852,780 ","$409,953,905 ","$31,668,375 "
M407,R407,"$340,536 ","$739,826 ","$1,080,362 ","$27,435 "
M408,R408,"$1,477,002 ","$802,957 ","$2,279,959 ","$52,334 "
M409,R409,"$134,552 ","$9,106 ","$143,658 ","$26,146 "
M410,R410,"$3,448,256 ","$540,356 ","$3,988,612 ","$97,562 "
M411,R411,"$73,921,000 ","$52,501,949 ","$126,422,949 ","$23,851,539 "
M412,R412,"$12,227,722 ","$16,059,767 ","$28,287,489 ","$5,787,266 "
M413,R413,"$43,787,265 ","$15,191,212 ","$58,978,477 ","$11,854,273 "
M414,R414,"$56,117,548 ","$111,731,639 ","$167,849,187 ","$25,685,737 "
M415,R415,"$166,425 ","$2,817 ","$169,242 ","$10,602 "
M416,R416,"$309,768 ","$9,935,975 ","$10,245,743 ","$28,472 "
M417,R417,"$82,051,601 ","$163,276,773 ","$245,328,374 ","$35,316,382 "
M418,R418,"$68,566,296 ","$22,762,167 ","$91,328,463 ","$13,582,231 "
M419,R419,"$412,563,408 ","$405,494,813 ","$818,058,221 ","$103,251,471 "
M420,R420,"$58,884,188 ","$43,422,312 ","$102,306,500 ","$14,681,108 "
M421,R421,"$1,311,213 ","$100,717,706 ","$102,028,919 ","$116,927 "
M422,R422,"$195,042,377 ","$493,816,615 ","$688,858,992 ","$55,520,089 "
M423,R423,"$56,245,075 ","$151,819,833 ","$208,064,908 ","$18,723,269 "
M424,R424,"$17,744,685 ","$22,270,313 ","$40,014,998 ","$6,023,972 "
M425,R425,"$65,075,540 ","$263,249,467 ","$328,325,007 ","$22,383,146 "
M426,R426,"$2,339,735 ","$14,177,973 ","$16,517,708 ","$50,934 "
M427,R427,"$490,973 ","$157,626 ","$648,599 ","$309,951 "
M428,R428,"$44,307,193 ","$18,326,512 ","$62,633,705 ","$11,205,562 "
M429,R429,"$892,802 ","$48,134 ","$940,936 ","$50,738 "
M430,R430,"$1,784,763 ","$13,144,421 ","$14,929,184 ","$832,271 "
M431,R431,"$52,421,953 ","$41,734,503 ","$94,156,456 ","$16,701,294 "
M432,R432,"$110,212,700 ","$30,911,197 ","$141,123,897 ","$30,097,040 "
M433,R433,"$47,365,290 ","$391,534,534 ","$438,899,824 ","$24,166,110 "
M434,R434,"$324,591,735 ","$461,770,635 ","$786,362,370 ","$125,507,153 "
M435,R435,"$58,060,186 ","$117,803,597 ","$175,863,783 ","$18,503,871 "
M436,R436,"$172,558,876 ","$622,302,918 ","$794,861,794 ","$62,983,253 "
M437,R437,"$53,059,911 ","$12,800,000 ","$65,859,911 ","$17,886,075 "
M438,R438,"$46,840,590 ","$4,644,792 ","$51,485,382 ","$17,630,285 "
M439,R439,"$78,765,986 ","$165,275,818 ","$244,041,804 ","$24,011,616 "
M440,R440,"$8,178,001 ","$113,600,346 ","$121,778,347 ","$2,822,564 "
M441,R441,"$180,202,163 ","$338,656,286 ","$518,858,449 ","$57,225,526 "
M442,R442,"$32,766 ","$359,262,825 ","$359,295,591 ","$21,074 "
M443,R443,"$11,103,205 ","$33,245,087 ","$44,348,292 ","$359,289 "
M444,R444,"$77,042,381 ","$199,885,731 ","$276,928,112 ","$26,858,726 "
M445,R445,"$50,316,123 ","$40,928,790 ","$91,244,913 ","$14,711,101 "
M446,R446,"$34,121,140 ","$27,481,996 ","$61,603,136 ","$11,727,390 "
M447,R447,"$20,738,724 ","$14,870,853 ","$35,609,577 ","$7,126,084 "
M448,R448,"$36,261,763 ","$23,334,984 ","$59,596,747 ","$11,203,270 "
M449,R449,"$155,442,489 ","$387,095,057 ","$542,537,546 ","$65,769,562 "
M450,R450,"$1,803,064 ","$2,692,198 ","$4,495,262 ","$897,955 "
M451,R451,"$45,852,178 ","$11,999,999 ","$57,852,177 ","$19,542,248 "
M452,R452,"$32,000,304 ","$53,450,180 ","$85,450,484 ","$12,650,140 "
M453,R453,"$22,764,410 ","$18,892,064 ","$41,656,474 ","$9,808,463 "
M454,R454,"$176,847 ","$180,840 ","$357,687 ","$110,295 "
M455,R455,"$6,738,000 ","$19,998,665 ","$26,736,665 ","$3,215,000 "
M456,R456,"$66,013,057 ","$57,567,364 ","$123,580,421 ","$12,857,184 "
M457,R457,"$107,509,366 ","$244,818,521 ","$352,327,887 ","$38,155,177 "
M458,R458,"$41,012,075 ","$52,454,020 ","$93,466,095 ","$14,788,157 "
M459,R459,"$368,384,330 ","$516,918,170 ","$885,302,500 ","$104,352,905 "
M460,R460,"$5,749,134 ","$3,120,588 ","$8,869,722 ","$172,788 "
M461,R461,"$4,200,117 ","$26,854,610 ","$31,054,727 ","$1,220,335 "
M462,R462,"$4,702,420 ","$33,185,623 ","$37,888,043 ","$76,224 "
M463,R463,"$115,637,895 ","$47,889,929 ","$163,527,824 ","$30,621,445 "
M464,R464,"$128,002,372 ","$84,548,204 ","$212,550,576 ","$31,051,923 "
M465,R465,"$36,336 ","$6,292,180 ","$6,328,516 ","$18,623 "
M466,R466,"$39,175,066 ","$100,455,270 ","$139,630,336 ","$15,371,270 "
M467,R467,"$14,482,031 ","$12,835,841 ","$27,317,872 ","$3,001,738 "
M468,R468,"$350,126,372 ","$197,200,000 ","$547,326,372 ","$633,456 "
M469,R469,"$17,725,785 ","$91,149,182 ","$108,874,967 ","$7,217,640 "
M470,R470,"$113,746,621 ","$240,010,000 ","$353,756,621 ","$17,100,520 "
M471,R471,"$85,911,262 ","$53,918,363 ","$139,829,625 ","$15,861,939 "
M472,R472,"$81,476,385 ","$135,737,758 ","$217,214,143 ","$33,507,870 "
M473,R473,"$42,656,255 ","$1,001,902 ","$43,658,157 ","$12,155,254 "
M474,R474,"$89,760,956 ","$342,389,938 ","$432,150,894 ","$27,018,486 "
M475,R475,"$678,815,482 ","$1,369,544,272 ","$2,048,359,754 ","$257,698,183 "
M476,R476,"$9,186,156 ","$375,075 ","$9,561,231 ","$3,941,338 "
M477,R477,"$30,617,396 ","$958,239 ","$31,575,635 ","$15,181,624 "
M478,R478,"$25,317,379 ","$684,362 ","$26,001,741 ","$6,896,593 "
M479,R479,"$8,110,975 ","$6,661,371 ","$14,772,346 ","$328,184 "
M480,R480,"$1,109,808 ","$56,188 ","$1,165,996 ","$53,022 "
M481,R481,"$845,464 ","$4,707,120 ","$5,552,584 ","$20,321 "
M482,R482,"$55,340,730 ","$53,416,891 ","$108,757,621 ","$21,760,405 "
M483,R483,"$74,262,031 ","$164,259,216 ","$238,521,247 ","$36,160,621 "
M484,R484,"$255,119,788 ","$685,269,770 ","$940,389,558 ","$54,724,334 "
M485,R485,"$65,014,513 ","$203,300,000 ","$268,314,513 ","$24,115,934 "
M486,R486,"$17,506,470 ","$684,361 ","$18,190,831 ","$6,100,010 "
M487,R487,"$336,045,770 ","$823,585,370 ","$1,159,631,140 ","$115,718,405 "
M488,R488,"$20,591,853 ","$96,288 ","$20,688,141 ","$9,453,224 "
M489,R489,"$48,795,601 ","$42,648,494 ","$91,444,095 ","$16,030,218 "
M490,R490,"$3,930,990 ","$3,460 ","$3,934,450 ","$1,701,785 "
M491,R491,"$6,179,955 ","$8,466 ","$6,188,421 ","$2,403,885 "
M492,R492,"$32,149,404 ","$30,406,824 ","$62,556,228 ","$12,252,439 "
M493,R493,"$389,813,101 ","$479,300,000 ","$869,113,101 ","$146,510,104 "
M494,R494,"$37,880,356 ","$14,580,187 ","$52,460,543 ","$606,810 "
M495,R495,"$76,223,578 ","$176,187,406 ","$252,410,984 ","$18,966,676 "
M496,R496,"$18,388,357 ","$37,790,578 ","$56,178,935 ","$47,122 "
M497,R497,"$77,267,296 ","$43,565,087 ","$120,832,383 ","$14,554,053 "
M498,R498,"$162,805,434 ","$287,036,132 ","$449,841,566 ","$30,122,888 "
M499,R499,"$12,512,862 ","$21,640,239 ","$34,153,101 ","$2,282,368 "
M500,R500,"$6,758,416 ","$2,507,764 ","$9,266,180 ","$196,496 "
M501,R501,"$356,461,711 ","$496,368,396 ","$852,830,107 ","$90,440,272 "
M502,R502,"$27,383,770 ","$28,616,569 ","$56,000,339 ","$6,601,313 "
M503,R503,"$20,497,844 ","$20,154,020 ","$40,651,864 ","$9,034,148 "
M504,R504,"$18,985,794 ","$244,517,120 ","$263,502,914 ","$10,430,497 "
M505,R505,"$54,445,357 ","$51,500,000 ","$105,945,357 ","$15,457,418 "
M506,R506,"$83,350,911 ","$283,591,620 ","$366,942,531 ","$25,447,444 "
M507,R507,"$2,636 ","$50,604 ","$53,240 ","$2,636 "
M508,R508,"$67,544,505 ","$22,676,677 ","$90,221,182 ","$11,579,175 "
M509,R509,"$95,720,716 ","$38,891,719 ","$134,612,435 ","$417,150 "
M510,R510,"$5,132,442 ","$15,955,318 ","$21,087,760 ","$131,718 "
M511,R511,"$37,134,215 ","$4,160,459 ","$41,294,674 ","$5,290,629 "
M512,R512,"$80,070,736 ","$137,300,000 ","$217,370,736 ","$15,210,156 "
M513,R513,"$148,809,770 ","$289,610,672 ","$438,420,442 ","$27,281,735 "
M514,R514,"$17,472 ","$143,625 ","$161,097 ","$17,472 "
M515,R515,"$1,777,043 ","$7,919,494 ","$9,696,537 ","$37,930 "
M516,R516,"$12,279,691 ","$21,387,628 ","$33,667,319 ","$5,403,460 "
M517,R517,"$652,306,625 ","$1,017,673,342 ","$1,669,979,967 ","$208,806,270 "
M518,R518,"$3,054,285 ","$769,335 ","$3,823,620 ","$1,164,403 "
M519,R519,"$587,470 ","$43,301,061 ","$43,888,531 ","$224,942 "
M520,R520,"$8,224,288 ","$2,327,129 ","$10,551,417 ","$4,095,718 "
M521,R521,"$3,600,146 ","$97,583 ","$3,697,729 ","$1,816,499 "
M522,R522,"$337,135,885 ","$429,439,246 ","$766,575,131 ","$121,897,634 "
M523,R523,"$3,128,941 ","$56,776 ","$3,185,717 ","$1,154,303 "
M524,R524,"$91,125,143 ","$136,203,442 ","$227,328,585 ","$479,352 "
M525,R525,"$12,096,300 ","$7,206,758 ","$19,303,058 ","$270,877 "
M526,R526,"$303,003,568 ","$711,934,977 ","$1,014,938,545 ","$84,617,303 "
M527,R527,"$13,103,272 ","$14,702,360 ","$27,805,632 ","$5,750,288 "
M528,R528,"$132,270 ","$665,169 ","$797,439 ","$11,227 "
M529,R529,"$376,976 ","$2,872,065 ","$3,249,041 ","$24,086 "
M530,R530,"$32,492,859 ","$19,874,163 ","$52,367,022 ","$8,369,184 "
M531,R531,"$4,267,219 ","$1,259,723 ","$5,526,942 ","$57,022 "
M532,R532,"$4,212,494 ","$7,633,516 ","$11,846,010 ","$1,138,578 "
M533,R533,"$41,411,015 ","$53,881,729 ","$95,292,744 ","$18,667,855 "
M534,R534,"$3,498,695 ","$14,037,309 ","$17,536,004 ","$26,718 "
M535,R535,"$86,208,010 ","$70,345,582 ","$156,553,592 ","$36,111,775 "
M536,R536,"$35,893,537 ","$87,434,155 ","$123,327,692 ","$208,763 "
M537,R537,"$125,095,601 ","$24,709,031 ","$149,804,632 ","$90,872 "
M538,R538,"$116,949,183 ","$272,969,720 ","$389,918,903 ","$18,410,067 "
M539,R539,"$37,738,810 ","$13,000,000 ","$50,738,810 ","$179,302 "
M540,R540,"$36,076,121 ","$87,292,721 ","$123,368,842 ","$7,091,938 "
M541,R541,"$29,817,991 ","$40,000,000 ","$69,817,991 ","$7,032,724 "
M542,R542,"$6,810,754 ","$2,079,340 ","$8,890,094 ","$3,104,269 "
M543,R543,"$52,218,558 ","$68,234,597 ","$120,453,155 ","$22,692,741 "
M544,R544,"$32,363,404 ","$14,075,134 ","$46,438,538 ","$10,283,250 "
M545,R545,"$408,084,349 ","$743,834,172 ","$1,151,918,521 ","$179,139,142 "
M546,R546,"$101,028,233 ","$326,918,984 ","$427,947,217 ","$35,753,093 "
M547,R547,"$188,017,894 ","$463,976,974 ","$651,994,868 ","$47,510,360 "
M548,R548,"$32,381,218 ","$17,953,200 ","$50,334,418 ","$10,441,000 "
M549,R549,"$3,958,546 ","$21,228,480 ","$25,187,026 ","$108,638 "
M550,R550,"$58,236,838 ","$129,624,345 ","$187,861,183 ","$12,765,508 "
M551,R551,"$127,413,176 ","$44,833,047 ","$172,246,223 ","$26,232,425 "
M552,R552,"$258,241,522 ","$701,116,914 ","$959,358,436 ","$73,645,197 "
M553,R553,"$2,061,449 ","$27,332,185 ","$29,393,634 ","$27,154 "
M554,R554,"$124,987,022 ","$494,323,346 ","$619,310,368 ","$22,451,514 "
M555,R555,"$103,412,758 ","$203,488,144 ","$306,900,902 ","$23,773,465 "
M556,R556,"$132,092,958 ","$104,319,495 ","$236,412,453 ","$443,003 "
M557,R557,"$44,806,783 ","$3,357,367 ","$48,164,150 ","$14,276,668 "
M558,R558,"$61,611 ","$25,245,794 ","$25,307,405 ","$61,611 "
M559,R559,"$155,190,832 ","$301,067,707 ","$456,258,539 ","$54,588,173 "
M560,R560,"$21,052,030 ","$4,335,061 ","$25,387,091 ","$9,670,235 "
M561,R561,"$8,813,410 ","$5,552,229 ","$14,365,639 ","$4,869,278 "
M562,R562,"$3,242,457 ","$16,321,122 ","$19,563,579 ","$1,843,347 "
M563,R563,"$222,527,828 ","$427,129,579 ","$649,657,407 ","$56,215,889 "
M564,R564,"$50,856,010 ","$52,444,622 ","$103,300,632 ","$19,875,995 "
M565,R565,"$43,037,835 ","$32,972,675 ","$76,010,510 ","$14,415,922 "
M566,R566,"$150,098,456 ","$107,760,487 ","$257,858,943 ","$740,455 "
M567,R567,"$24,084 ","$237,280 ","$261,364 ","$4,608 "
M568,R568,"$38,362,475 ","$113,354,340 ","$151,716,815 ","$9,910,310 "
M569,R569,"$292,324,737 ","$537,400,000 ","$829,724,737 ","$141,067,634 "
M570,R570,"$3,047,539 ","$2,759,127 ","$5,806,666 ","$1,283,585 "
M571,R571,"$182,207,973 ","$91,138,308 ","$273,346,281 ","$944,308 "
M572,R572,"$17,000 ","$10,430,579 ","$10,447,579 ","$17,000 "
M573,R573,"$66,351 ","$1,607,284 ","$1,673,635 ","$19,391 "
M574,R574,"$2,703,296 ","$21,298,277 ","$24,001,573 ","$78,085 "
M575,R575,"$3,220,371 ","$587,132 ","$3,807,503 ","$87,984 "
M576,R576,"$54,030,051 ","$374,151 ","$54,404,202 ","$20,242,415 "
M577,R577,"$1,163,056 ","$1,291,971 ","$2,455,027 ","$46,975 "
M578,R578,"$188,024,361 ","$146,852,309 ","$334,876,670 ","$50,203,562 "
M579,R579,"$56,001 ","$528,498 ","$584,499 ","$37,440 "
M580,R580,"$11,330,849 ","$4,103,526 ","$15,434,375 ","$5,220,288 "
M581,R581,"$83,299,761 ","$31,662,764 ","$114,962,525 ","$413,373 "
M582,R582,"$8,323,085 ","$21,567,317 ","$29,890,402 ","$84,283 "
M583,R583,"$20,158,492 ","$31,536,870 ","$51,695,362 ","$6,915,241 "
M584,R584,"$7,018,188 ","$435,996 ","$7,454,184 ","$3,669,530 "
M585,R585,"$400,953,009 ","$864,643,776 ","$1,265,596,785 ","$243,390 "
M586,R586,"$3,361 ","$91,451 ","$94,812 ",$548 
M587,R587,"$15,634,090 ","$6,384,898 ","$22,018,988 ","$7,910,980 "
M588,R588,"$93,772,375 ","$66,786,063 ","$160,558,438 ","$24,900,566 "
M589,R589,"$110,825,712 ","$121,760,036 ","$232,585,748 ","$29,085,719 "
M590,R590,"$93,436,322 ","$113,191,196 ","$206,627,518 ","$33,028,165 "
M591,R591,"$47,425,125 ","$48,287,944 ","$95,713,069 ","$22,620,386 "
M592,R592,"$9,837 ","$91,216 ","$101,053 ","$1,316 "
M593,R593,"$50,151,543 ","$47,500,000 ","$97,651,543 ","$17,005,218 "
M594,R594,"$85,817,906 ","$124,497,775 ","$210,315,681 ","$23,702,421 "
M595,R595,"$26,766,213 ","$14,293,205 ","$41,059,418 ","$10,003,827 "
M596,R596,"$42,340,598 ","$60,599,823 ","$102,940,421 ","$424,397 "
M597,R597,"$4,404,154 ","$999,617 ","$5,403,771 ","$347,959 "
M598,R598,"$13,092,006 ","$26,031,987 ","$39,123,993 ","$135,388 "
M599,R599,"$44,137,712 ","$10,699,522 ","$54,837,234 ","$109,878 "
M600,R600,"$30,659,817 ","$24,956,505 ","$55,616,322 ","$7,944,977 "
M601,R601,"$17,654,912 ","$7,106,448 ","$24,761,360 ","$140,401 "
M602,R602,"$2,883,879 ","$26,661,203 ","$29,545,082 ","$23,442 "
M603,R603,"$424,668,047 ","$440,200,000 ","$864,868,047 ","$158,074,286 "
M604,R604,"$189,412,677 ","$307,098,844 ","$496,511,521 ","$49,038,712 "
M605,R605,"$523,511 ","$1,333,947 ","$1,857,458 ","$29,276 "
M606,R606,"$17,530,219 ","$38,445,453 ","$55,975,672 ","$8,023,036 "
M607,R607,"$304,360,277 ","$806,166,704 ","$1,110,526,981 ","$88,364,714 "
M608,R608,"$9,409,538 ","$1,757,077 ","$11,166,615 ","$4,101,017 "
M609,R609,"$27,108,272 ","$103,564,882 ","$130,673,154 ","$9,612,247 "
M610,R610,"$231,738 ","$123,098 ","$354,836 ","$67,877 "
M611,R611,"$6,047,363 ","$1,808 ","$6,049,171 ","$2,509,808 "
M612,R612,"$2,450,846 ","$4,205,859 ","$6,656,705 ","$941,809 "
M613,R613,"$47,119,388 ","$28,954,168 ","$76,073,556 ","$13,116,226 "
M614,R614,"$19,836 ","$8,340 ","$28,176 ","$19,836 "
M615,R615,"$66,954,149 ","$34,425,138 ","$101,379,287 ","$18,360,230 "
M616,R616,"$17,390,770 ","$108,472 ","$17,499,242 ","$7,485,346 "
M617,R617,"$1,632,000 ","$301,829 ","$1,933,829 ","$68,655 "
M618,R618,"$70,525,195 ","$2,310,515 ","$72,835,710 ","$30,107,555 "
M619,R619,"$21,488,481 ","$54,598,230 ","$76,086,711 ","$105,005 "
M620,R620,"$6,002,756 ","$2,298,065 ","$8,300,821 ","$2,268,274 "
M621,R621,"$6,002,451 ","$5,492,753 ","$11,495,204 ","$113,467 "
M622,R622,"$153,636,354 ","$213,821,520 ","$367,457,874 ","$45,428,128 "
M623,R623,"$364,001,123 ","$589,553,295 ","$953,554,418 ","$103,261,464 "
M624,R624,"$9,252,038 ","$7,935,396 ","$17,187,434 ","$5,107,604 "
M625,R625,"$48,003,015 ","$117,146,287 ","$165,149,302 ","$19,445,035 "
M626,R626,"$63,077,560 ","$15,574,647 ","$78,652,207 ","$23,586,645 "
M627,R627,"$60,311,495 ","$34,212,286 ","$94,523,781 ","$20,556,350 "
M628,R628,"$43,549,096 ","$3,078,740 ","$46,627,836 ","$17,170,707 "
M629,R629,"$24,801,212 ","$12,163,444 ","$36,964,656 ","$446,380 "
M630,R630,"$225,764,765 ","$1,010,939,031 ","$1,236,703,796 ","$98,786,705 "
M631,R631,"$14,678,714 ","$3,288,046 ","$17,966,760 ","$3,967,885 "
M632,R632,"$14,019,924 ","$6,749,285 ","$20,769,209 ","$6,300,146 "
M633,R633,"$167,767,189 ","$199,393,592 ","$367,160,781 ","$37,513,109 "
M634,R634,"$84,273,813 ","$172,589,107 ","$256,862,920 ","$37,134,255 "
M635,R635,"$705,908 ","$979,495 ","$1,685,403 ","$48,024 "
M636,R636,"$55,991,880 ","$164,249,843 ","$220,241,723 ","$23,514,615 "
M637,R637,"$15,600 ","$852,481 ","$868,081 ","$15,600 "
M638,R638,"$13,248,209 ","$19,695,038 ","$32,943,247 ","$405,411 "
M639,R639,"$37,709,979 ","$61,253,413 ","$98,963,392 ","$128,435 "
M640,R640,"$27,298,285 ","$33,313,560 ","$60,611,845 ","$260,865 "
M641,R641,"$25,888,412 ","$9,538,347 ","$35,426,759 ","$11,396,768 "
M642,R642,"$53,900,335 ","$88,917,657 ","$142,817,992 ","$29,003,866 "
M643,R643,"$15,024,049 ","$18,011,687 ","$33,035,736 ","$4,174,915 "
M644,R644,"$187,112 ","$840,648 ","$1,027,760 ","$131,175 "
M645,R645,"$34,580,201 ","$11,091,311 ","$45,671,512 ","$13,942,258 "
M646,R646,"$669,688 ","$102,678 ","$772,366 ","$447,661 "
M647,R647,"$45,018,541 ","$35,793,883 ","$80,812,424 ","$11,932,330 "
M648,R648,"$101,530,738 ","$91,372,886 ","$192,903,624 ","$34,137,828 "
M649,R649,"$26,017,685 ","$36,090,902 ","$62,108,587 ","$12,758,780 "
M650,R650,"$34,296,320 ","$7,000,000 ","$41,296,320 ","$11,558,149 "
M651,R651,"$1,821,983 ","$65,571 ","$1,887,554 ","$846,831 "
M652,R652,"$55,750,480 ","$54,636,592 ","$110,387,072 ","$15,805,237 "
